id,fecha,producto,precio,cantidad
615,2023-06-09,nodachiElite,1300.68,10
616,2023-04-20,shuriken,75.76,5
617,2023-01-02,shuriken,1302.75,2
618,2023-03-17,tantoMadera,1188.26,10
619,2026-01-20,bokenEntrenamiento,144.32,9
620,2026-01-21,nodachiElite,755.4100000000001,1
621,2023-05-17,kunaiHierro,582.12,2
622,2026-01-20,katanaAcero,926.99,2
623,2026-01-21,bokenEntrenamiento,614.13,1
624,2023-06-12,shuriken,1170.78,5
625,2023-11-22,bokenEntrenamiento,1109.13,9
626,2023-09-16,nodachiElite,608.34,4
627,2023-08-09,kunaiHierro,229.71,3
628,2026-01-20,nodachiElite,1110.71,7
629,2023-11-07,nodachiElite,428.69,6
630,2023-11-28,bokenEntrenamiento,1115.71,10
631,2023-06-26,bokenEntrenamiento,864.52,4
632,2026-01-21,bokenEntrenamiento,1160.12,2
633,2023-03-22,shuriken,545.78,10
634,2023-03-16,shuriken,1172.5,8
635,2023-11-06,shuriken,519.64,8
636,2023-07-09,katanaAcero,755.4100000000001,10
637,2023-06-28,bokenEntrenamiento,192.59,6
638,2023-02-20,shuriken,1045.4,1
639,2023-02-04,tantoMadera,1016.76,1
640,2026-01-20,shuriken,755.4100000000001,10
641,2026-01-21,shuriken,688.39,9
642,2023-04-23,tantoMadera,358.8,4
643,2023-04-25,shuriken,380.98,1
644,2026-01-20,tantoMadera,1106.98,9
645,2023-08-08,tantoMadera,755.4100000000001,8
646,2023-10-26,bokenEntrenamiento,1401.21,9
647,2023-04-25,bokenEntrenamiento,220.05,6
648,2026-01-20,shuriken,1451.9,6
649,2026-01-21,shuriken,1120.31,1
650,2026-01-20,shuriken,636.84,8
651,2023-02-24,shuriken,807.01,4
652,2023-04-05,tantoMadera,1280.95,10
653,2023-10-23,shuriken,345.15,5
654,2026-01-20,nodachiElite,1496.35,10
655,2023-09-03,kunaiHierro,344.35,3
656,2026-01-21,katanaAcero,755.4100000000001,6
657,2023-04-22,tantoMadera,822.37,5
658,2023-07-12,kunaiHierro,755.0,1
659,2023-08-03,katanaAcero,1494.12,1
660,2023-06-09,kunaiHierro,84.42,1
661,2023-04-25,tantoMadera,189.75,7
662,2026-01-21,shuriken,1265.3,3
663,2023-03-27,tantoMadera,755.4100000000001,4
664,2023-03-23,bokenEntrenamiento,1172.15,6
665,2023-03-24,nodachiElite,755.4100000000001,10
666,2026-01-21,katanaAcero,1124.3,3
667,2026-01-20,shuriken,755.4100000000001,9
668,2023-11-16,nodachiElite,77.69,2
669,2023-11-22,katanaAcero,572.22,2
670,2026-01-21,shuriken,449.2,3
671,2023-01-30,nodachiElite,327.23,3
672,2023-05-08,kunaiHierro,626.94,6
673,2026-01-20,kunaiHierro,1232.56,5
674,2023-08-17,nodachiElite,1007.57,2
675,2023-10-14,nodachiElite,975.69,8
676,2023-03-07,bokenEntrenamiento,763.57,2
677,2023-07-22,shuriken,422.53,7
678,2023-01-21,shuriken,1028.39,9
679,2023-04-02,nodachiElite,1268.79,1
680,2023-06-16,katanaAcero,761.32,1
681,2023-01-16,katanaAcero,933.4,5
682,2023-04-27,kunaiHierro,1013.33,2
683,2023-10-27,katanaAcero,487.9,1
684,2023-06-21,tantoMadera,324.93,8
685,2023-04-18,bokenEntrenamiento,329.75,5
686,2023-05-14,kunaiHierro,1078.48,10
687,2023-11-01,tantoMadera,1232.5,10
688,2026-01-21,bokenEntrenamiento,755.4100000000001,10
689,2026-01-21,bokenEntrenamiento,755.4100000000001,5
690,2026-01-21,bokenEntrenamiento,509.28,5
691,2023-04-12,nodachiElite,273.03,10
692,2023-08-31,katanaAcero,447.11,5
693,2023-04-04,shuriken,1091.65,10
694,2026-01-20,bokenEntrenamiento,1344.89,3
695,2023-02-18,tantoMadera,1422.79,1
696,2023-09-01,tantoMadera,1297.21,7
697,2026-01-21,bokenEntrenamiento,1177.24,6
698,2023-03-21,tantoMadera,719.05,1
699,2023-09-29,nodachiElite,755.4100000000001,10
700,2026-01-20,bokenEntrenamiento,445.79,10
701,2023-11-23,kunaiHierro,755.4100000000001,7
702,2023-05-10,bokenEntrenamiento,629.68,10
703,2023-11-14,nodachiElite,13.52,3
704,2023-07-18,tantoMadera,1047.64,10
705,2023-02-28,tantoMadera,755.4100000000001,6
706,2023-02-17,bokenEntrenamiento,1054.7,9
707,2023-05-11,katanaAcero,674.7,9
708,2023-02-03,bokenEntrenamiento,889.14,10
709,2023-11-26,kunaiHierro,821.38,9
710,2023-11-26,tantoMadera,1293.35,3
711,2023-08-31,bokenEntrenamiento,755.4100000000001,7
712,2023-08-02,shuriken,1479.01,3
713,2026-01-21,shuriken,1219.34,1
714,2023-02-01,tantoMadera,679.6,8
716,2023-10-07,tantoMadera,1494.49,5
717,2026-01-21,bokenEntrenamiento,774.22,7
718,2026-01-21,nodachiElite,64.84,1
719,2023-06-01,tantoMadera,646.19,4
720,2023-05-09,bokenEntrenamiento,119.4,10
721,2023-07-10,shuriken,1045.41,9
722,2023-12-03,bokenEntrenamiento,577.22,4
723,2026-01-20,kunaiHierro,1290.89,8
724,2023-10-10,nodachiElite,758.84,3
725,2023-08-12,kunaiHierro,272.33,10
726,2023-01-06,nodachiElite,250.12,9
727,2023-03-18,bokenEntrenamiento,681.58,5
728,2026-01-21,nodachiElite,1284.23,2
729,2023-11-08,shuriken,34.32,5
730,2023-12-08,nodachiElite,590.37,5
731,2023-01-22,tantoMadera,262.05,1
732,2023-10-13,shuriken,1436.65,3
733,2023-10-16,katanaAcero,1455.94,3
734,2023-02-07,tantoMadera,337.1,4
735,2023-03-18,nodachiElite,687.7,1
736,2023-11-29,kunaiHierro,341.65,4
737,2023-02-24,nodachiElite,1476.17,6
738,2023-05-26,bokenEntrenamiento,755.4100000000001,10
739,2026-01-20,shuriken,277.78,3
740,2023-05-31,katanaAcero,940.36,1
741,2023-07-07,shuriken,1276.64,9
742,2026-01-21,nodachiElite,604.98,3
743,2026-01-21,tantoMadera,91.32,4
744,2023-04-10,katanaAcero,210.17,2
745,2023-09-15,katanaAcero,1043.12,6
746,2023-08-20,nodachiElite,755.4100000000001,3
747,2023-07-16,tantoMadera,894.47,9
748,2023-06-14,katanaAcero,249.95,9
749,2023-05-02,bokenEntrenamiento,601.2,7
750,2023-06-13,bokenEntrenamiento,492.73,1
751,2023-03-29,bokenEntrenamiento,127.35,5
752,2023-03-22,nodachiElite,887.41,1
753,2023-03-01,nodachiElite,755.4100000000001,2
754,2023-12-18,nodachiElite,1479.74,9
755,2023-10-21,tantoMadera,222.16,3
756,2026-01-20,bokenEntrenamiento,1121.78,2
757,2023-01-06,katanaAcero,1111.09,10
758,2023-01-19,tantoMadera,653.95,2
759,2023-02-25,tantoMadera,1161.46,2
760,2026-01-21,kunaiHierro,1341.61,1
761,2023-05-06,kunaiHierro,405.56,9
762,2023-02-21,tantoMadera,69.62,7
763,2023-11-11,tantoMadera,882.15,5
764,2023-07-08,nodachiElite,755.4100000000001,9
765,2026-01-20,tantoMadera,457.29,6
766,2023-01-19,bokenEntrenamiento,1188.76,6
767,2023-08-06,tantoMadera,1288.93,1
768,2023-04-24,kunaiHierro,1055.65,9
769,2026-01-20,nodachiElite,176.93,7
770,2026-01-21,katanaAcero,748.32,7
771,2023-07-25,tantoMadera,1055.05,2
772,2023-11-10,bokenEntrenamiento,1210.16,8
773,2023-10-02,shuriken,755.4100000000001,1
774,2023-11-09,nodachiElite,23.19,9
775,2023-09-12,nodachiElite,853.25,1
776,2023-10-20,shuriken,162.73,1
777,2023-07-09,katanaAcero,607.47,2
778,2023-06-28,bokenEntrenamiento,1470.86,3
779,2023-02-27,shuriken,1459.43,5
780,2023-05-05,nodachiElite,1190.39,5
781,2023-01-12,tantoMadera,727.82,10
782,2023-11-03,tantoMadera,1058.14,7
783,2023-05-16,tantoMadera,1475.42,2
784,2023-09-15,shuriken,755.4100000000001,9
785,2023-05-26,nodachiElite,755.4100000000001,10
786,2026-01-21,bokenEntrenamiento,729.93,8
787,2026-01-21,kunaiHierro,814.37,7
788,2023-07-12,tantoMadera,1048.31,5
789,2026-01-21,kunaiHierro,688.54,8
790,2023-09-10,tantoMadera,755.4100000000001,7
791,2023-05-01,tantoMadera,755.4100000000001,6
792,2023-06-25,tantoMadera,603.76,5
793,2023-05-01,katanaAcero,973.03,8
794,2026-01-20,katanaAcero,1093.58,7
795,2023-04-05,katanaAcero,1092.7,1
796,2023-04-20,bokenEntrenamiento,755.4100000000001,8
797,2023-04-06,bokenEntrenamiento,589.2,9
798,2026-01-21,bokenEntrenamiento,735.01,10
799,2023-09-24,shuriken,487.36,9
800,2026-01-21,katanaAcero,989.12,9
801,2026-01-21,nodachiElite,577.27,8
802,2023-05-02,bokenEntrenamiento,1095.03,4
803,2026-01-20,shuriken,784.09,8
804,2026-01-21,katanaAcero,1444.58,2
805,2023-11-04,shuriken,1462.98,10
806,2023-06-06,katanaAcero,13.37,7
807,2023-08-31,bokenEntrenamiento,521.87,4
808,2023-03-17,bokenEntrenamiento,546.96,8
809,2026-01-20,kunaiHierro,755.4100000000001,7
810,2023-06-15,shuriken,755.4100000000001,7
811,2026-01-20,tantoMadera,849.8,8
812,2023-07-08,tantoMadera,338.28,3
813,2023-01-05,shuriken,560.44,1
814,2023-09-19,tantoMadera,308.53,10
815,2023-05-08,bokenEntrenamiento,1236.91,6
816,2023-03-10,katanaAcero,611.96,1
817,2026-01-21,kunaiHierro,1460.72,4
818,2026-01-21,nodachiElite,479.89,6
819,2023-03-07,bokenEntrenamiento,282.74,3
820,2026-01-21,katanaAcero,737.79,5
821,2026-01-21,katanaAcero,1345.31,5
822,2026-01-20,tantoMadera,755.4100000000001,1
823,2026-01-21,shuriken,418.91,6
824,2023-04-20,nodachiElite,1146.99,6
825,2023-07-29,tantoMadera,1381.79,3
826,2023-05-29,nodachiElite,1273.58,2
827,2026-01-21,kunaiHierro,472.74,4
828,2023-12-17,shuriken,755.4100000000001,2
829,2023-06-06,bokenEntrenamiento,1201.61,2
830,2023-04-03,shuriken,418.77,2
831,2023-10-19,tantoMadera,1396.65,2
832,2023-05-28,tantoMadera,204.61,4
833,2023-04-08,katanaAcero,1248.86,7
834,2026-01-21,shuriken,1324.85,2
835,2023-09-07,shuriken,1486.58,2
836,2023-08-10,katanaAcero,502.36,4
837,2026-01-21,tantoMadera,1328.61,4
838,2023-03-08,kunaiHierro,994.5,2
839,2023-12-12,bokenEntrenamiento,755.4100000000001,10
840,2023-06-02,nodachiElite,1264.0,3
841,2026-01-20,nodachiElite,286.23,5
842,2023-04-04,kunaiHierro,590.91,7
843,2026-01-20,kunaiHierro,703.59,10
844,2023-09-16,shuriken,401.24,2
845,2023-06-08,bokenEntrenamiento,1306.77,7
846,2026-01-21,bokenEntrenamiento,188.38,10
847,2026-01-20,shuriken,1099.51,7
848,2023-05-25,shuriken,684.75,1
849,2023-01-07,nodachiElite,246.67,3
850,2023-04-15,bokenEntrenamiento,302.27,5
851,2023-01-07,kunaiHierro,367.87,6
852,2023-05-11,kunaiHierro,770.67,2
853,2023-02-13,kunaiHierro,878.39,7
854,2023-05-23,bokenEntrenamiento,1151.14,2
855,2023-02-12,kunaiHierro,176.32,9
856,2023-03-12,tantoMadera,202.92,10
857,2026-01-21,kunaiHierro,1104.28,1
858,2023-06-25,shuriken,112.46,9
859,2026-01-21,nodachiElite,83.13,9
860,2023-06-11,tantoMadera,616.8,1
861,2026-01-21,shuriken,1012.56,2
862,2023-03-05,nodachiElite,41.66,1
863,2023-12-16,shuriken,809.42,1
864,2023-03-05,tantoMadera,971.68,10
865,2026-01-20,katanaAcero,856.7,6
866,2023-04-10,bokenEntrenamiento,468.67,8
867,2023-09-27,nodachiElite,1040.83,3
868,2023-01-13,bokenEntrenamiento,721.29,2
869,2023-12-08,kunaiHierro,665.09,10
870,2023-03-31,nodachiElite,1288.3,1
872,2023-12-29,tantoMadera,397.69,9
873,2023-08-16,shuriken,735.93,1
874,2026-01-21,tantoMadera,667.22,5
875,2026-01-21,nodachiElite,117.28,4
876,2023-01-10,nodachiElite,682.44,4
877,2023-02-07,bokenEntrenamiento,1303.5,5
878,2023-09-08,katanaAcero,1391.35,4
879,2023-01-11,katanaAcero,954.01,10
880,2023-12-04,tantoMadera,1109.61,7
881,2023-11-01,tantoMadera,1262.66,5
882,2026-01-21,nodachiElite,483.79,1
883,2023-04-16,nodachiElite,323.48,9
884,2026-01-21,shuriken,297.05,10
885,2023-06-23,tantoMadera,900.03,1
886,2023-03-13,katanaAcero,51.17,8
887,2023-03-21,katanaAcero,351.9,4
888,2026-01-20,kunaiHierro,639.2,7
889,2023-11-10,nodachiElite,755.4100000000001,5
890,2023-11-15,nodachiElite,1225.17,9
891,2023-09-23,nodachiElite,755.4100000000001,2
892,2023-01-28,shuriken,180.6,9
893,2023-04-02,nodachiElite,1205.76,9
894,2023-05-05,bokenEntrenamiento,226.84,6
895,2023-06-11,tantoMadera,50.48,1
896,2023-05-26,nodachiElite,917.82,3
897,2023-03-26,tantoMadera,231.68,5
898,2026-01-21,shuriken,554.63,8
899,2026-01-21,shuriken,1425.32,10
900,2023-02-05,tantoMadera,637.15,3
901,2023-06-14,tantoMadera,579.9,1
902,2026-01-20,bokenEntrenamiento,1067.85,7
903,2023-07-26,katanaAcero,1148.82,8
904,2023-10-24,kunaiHierro,974.46,4
905,2026-01-20,nodachiElite,733.75,6
906,2026-01-21,nodachiElite,800.19,10
907,2023-04-20,nodachiElite,699.61,7
908,2023-11-02,katanaAcero,12.66,1
909,2026-01-21,kunaiHierro,80.02,9
910,2023-01-19,tantoMadera,705.31,6
911,2023-01-10,tantoMadera,46.68,6
912,2023-08-02,kunaiHierro,244.24,10
913,2023-06-24,tantoMadera,609.18,6
914,2023-03-25,nodachiElite,1380.21,6
915,2023-09-04,bokenEntrenamiento,755.4100000000001,2
916,2023-08-13,kunaiHierro,793.69,9
917,2023-02-27,nodachiElite,755.4100000000001,5
918,2023-02-19,katanaAcero,138.74,9
919,2023-08-14,katanaAcero,531.07,4
920,2023-11-19,nodachiElite,513.72,2
921,2023-03-20,nodachiElite,837.46,4
922,2023-06-04,tantoMadera,755.4100000000001,9
923,2026-01-21,tantoMadera,1009.08,7
924,2026-01-20,bokenEntrenamiento,1494.9,4
925,2023-06-28,bokenEntrenamiento,382.51,6
926,2023-07-31,nodachiElite,755.4100000000001,10
927,2023-10-16,nodachiElite,485.6,3
928,2023-03-24,kunaiHierro,300.44,10
929,2026-01-21,bokenEntrenamiento,722.27,7
930,2023-02-02,nodachiElite,380.43,2
931,2023-07-21,nodachiElite,136.25,7
932,2023-12-08,shuriken,755.4100000000001,3
933,2023-09-13,nodachiElite,1370.23,9
934,2026-01-20,katanaAcero,657.62,7
935,2026-01-21,kunaiHierro,774.84,5
936,2023-02-25,shuriken,427.98,1
937,2026-01-20,shuriken,868.15,6
938,2023-01-26,shuriken,988.31,3
939,2023-05-27,kunaiHierro,1135.12,9
940,2023-04-15,shuriken,1182.34,5
941,2023-06-19,nodachiElite,706.2,10
942,2023-02-04,nodachiElite,744.49,4
943,2023-01-13,bokenEntrenamiento,319.71,10
944,2023-10-01,bokenEntrenamiento,980.08,5
945,2026-01-20,shuriken,1184.13,1
946,2023-05-16,kunaiHierro,448.89,2
947,2026-01-20,kunaiHierro,1415.62,10
948,2023-07-01,nodachiElite,433.86,2
949,2023-12-08,nodachiElite,1147.8,9
950,2026-01-20,kunaiHierro,251.1,10
951,2023-11-16,katanaAcero,819.35,8
952,2023-12-13,shuriken,1206.24,9
953,2023-04-10,katanaAcero,187.62,8
954,2023-06-03,kunaiHierro,80.27,7
955,2026-01-21,nodachiElite,1395.95,2
956,2023-05-28,nodachiElite,755.4100000000001,7
957,2023-10-11,tantoMadera,755.4100000000001,3
958,2023-07-18,kunaiHierro,779.32,7
959,2026-01-20,nodachiElite,752.17,7
960,2023-06-03,nodachiElite,233.56,2
961,2023-08-02,bokenEntrenamiento,784.53,3
962,2023-02-03,nodachiElite,107.67,4
963,2023-04-13,kunaiHierro,175.46,6
964,2023-03-28,nodachiElite,566.36,8
965,2026-01-21,kunaiHierro,746.88,4
966,2023-10-25,katanaAcero,1000.35,4
967,2023-03-31,nodachiElite,978.62,8
968,2023-08-01,nodachiElite,908.04,9
969,2023-08-02,tantoMadera,1333.16,4
970,2026-01-21,kunaiHierro,1186.87,4
971,2023-01-28,bokenEntrenamiento,990.76,8
972,2023-11-13,katanaAcero,1413.31,3
973,2023-09-14,tantoMadera,755.4100000000001,2
974,2023-06-30,kunaiHierro,58.93,8
975,2023-06-13,tantoMadera,122.65,7
976,2023-01-22,kunaiHierro,1174.05,1
977,2026-01-21,kunaiHierro,808.11,5
978,2023-02-10,nodachiElite,935.04,3
979,2023-04-16,bokenEntrenamiento,755.4100000000001,1
980,2026-01-20,tantoMadera,945.74,7
981,2023-03-18,nodachiElite,705.55,5
982,2023-04-11,shuriken,312.59,4
983,2026-01-20,bokenEntrenamiento,643.18,5
984,2026-01-21,tantoMadera,1113.61,3
985,2023-11-04,nodachiElite,937.19,6
987,2023-02-10,shuriken,1488.72,8
988,2023-08-26,katanaAcero,1201.21,10
990,2023-02-12,tantoMadera,1271.38,3
991,2023-05-06,kunaiHierro,262.54,10
992,2023-12-25,bokenEntrenamiento,1299.63,4
993,2023-05-23,tantoMadera,23.17,2
994,2023-09-14,tantoMadera,511.71,2
996,2023-07-19,tantoMadera,405.37,4
997,2026-01-21,bokenEntrenamiento,219.18,1
998,2026-01-20,shuriken,169.24,6
999,2023-03-09,nodachiElite,143.51,4
1000,2026-01-21,kunaiHierro,1125.11,5
1001,2023-03-09,kunaiHierro,184.46,2
1002,2023-02-13,kunaiHierro,576.37,4
1003,2023-02-15,tantoMadera,317.14,5
1004,2026-01-20,shuriken,755.4100000000001,2
1005,2023-09-11,katanaAcero,964.95,3
1006,2026-01-20,nodachiElite,974.73,4
1007,2023-10-12,kunaiHierro,158.18,7
1008,2023-01-14,shuriken,755.4100000000001,6
1009,2023-04-02,katanaAcero,694.72,1
1010,2026-01-21,kunaiHierro,785.27,5
1011,2023-09-17,kunaiHierro,382.74,6
1012,2023-10-18,kunaiHierro,657.38,1
1013,2023-03-12,bokenEntrenamiento,291.73,2
1014,2023-11-03,tantoMadera,294.64,9
1015,2023-06-04,kunaiHierro,47.81,3
1016,2023-08-29,shuriken,755.4100000000001,3
1017,2023-08-08,bokenEntrenamiento,383.93,7
1018,2023-11-24,nodachiElite,1175.73,8
1019,2023-04-04,shuriken,859.54,9
1020,2026-01-21,shuriken,1342.79,4
1021,2023-06-30,nodachiElite,689.82,7
1022,2023-03-05,katanaAcero,395.13,7
1023,2023-09-16,bokenEntrenamiento,1023.38,8
1024,2026-01-20,bokenEntrenamiento,83.54,7
1025,2023-07-04,bokenEntrenamiento,480.0,8
1026,2023-09-20,bokenEntrenamiento,1335.21,4
1027,2023-06-19,bokenEntrenamiento,1266.14,8
1028,2023-03-30,kunaiHierro,1402.88,8
1029,2023-08-25,tantoMadera,755.4100000000001,4
1030,2023-10-04,katanaAcero,1246.6,5
1031,2023-04-25,bokenEntrenamiento,1099.95,6
1032,2023-06-04,kunaiHierro,493.84,5
1033,2023-03-05,shuriken,733.85,6
1034,2023-07-03,bokenEntrenamiento,859.87,1
1035,2023-03-30,tantoMadera,212.36,7
1036,2023-07-19,bokenEntrenamiento,917.21,1
1037,2023-11-19,shuriken,51.78,6
1038,2023-11-11,katanaAcero,795.1,8
1039,2023-12-28,kunaiHierro,641.5,4
1040,2023-11-30,katanaAcero,398.73,1
1042,2023-06-09,nodachiElite,150.12,1
1043,2023-01-18,katanaAcero,1236.43,2
1044,2026-01-20,bokenEntrenamiento,80.53,6
1045,2023-10-09,shuriken,1208.31,2
1046,2026-01-20,kunaiHierro,574.61,5
1047,2023-06-22,shuriken,772.17,8
1048,2023-12-21,nodachiElite,755.4100000000001,5
1049,2023-12-13,kunaiHierro,1489.94,8
1050,2023-10-19,shuriken,1174.25,7
1051,2026-01-21,shuriken,226.17,7
1052,2023-01-18,bokenEntrenamiento,741.81,1
1053,2023-07-22,katanaAcero,755.4100000000001,3
1054,2023-07-21,bokenEntrenamiento,755.4100000000001,10
1055,2026-01-20,tantoMadera,383.75,10
1056,2023-08-19,tantoMadera,672.43,7
1057,2023-10-25,kunaiHierro,236.85,7
1058,2023-08-07,nodachiElite,1297.69,9
1059,2026-01-21,shuriken,676.94,3
1060,2023-05-24,shuriken,755.4100000000001,1
1061,2023-08-15,shuriken,144.2,2
1062,2023-08-11,shuriken,1151.49,2
1063,2026-01-21,shuriken,97.76,3
1064,2023-05-09,bokenEntrenamiento,253.39,7
1065,2023-01-13,nodachiElite,608.53,2
1066,2026-01-20,katanaAcero,1391.23,2
1067,2023-03-24,kunaiHierro,755.4100000000001,10
1068,2023-10-26,bokenEntrenamiento,1002.95,8
1069,2023-09-11,bokenEntrenamiento,904.86,5
1070,2023-12-16,shuriken,1284.35,2
1071,2023-06-12,tantoMadera,779.8,9
1072,2023-06-24,nodachiElite,1138.73,8
1073,2023-03-20,kunaiHierro,1052.95,8
1074,2026-01-20,tantoMadera,1277.06,8
1075,2026-01-20,katanaAcero,555.45,10
1076,2026-01-21,nodachiElite,902.88,1
1077,2026-01-20,nodachiElite,1361.14,7
1078,2023-01-21,bokenEntrenamiento,67.6,1
1079,2023-08-23,kunaiHierro,1005.42,5
1080,2023-04-03,nodachiElite,259.9,7
1081,2023-03-13,shuriken,607.46,6
1082,2023-05-26,nodachiElite,755.4100000000001,10
1083,2023-10-24,katanaAcero,1113.96,8
1084,2023-04-07,shuriken,74.72,6
1085,2023-08-05,shuriken,1255.82,5
1086,2023-03-15,bokenEntrenamiento,1245.93,6
1087,2023-04-24,kunaiHierro,76.01,7
1088,2023-02-18,nodachiElite,1070.75,5
1089,2023-10-08,katanaAcero,476.73,9
1090,2023-02-07,bokenEntrenamiento,1246.86,10
1091,2023-12-22,nodachiElite,977.88,9
1092,2023-06-13,katanaAcero,1338.41,3
1093,2023-12-25,tantoMadera,259.13,2
1094,2023-09-02,bokenEntrenamiento,1434.59,3
1095,2023-09-10,katanaAcero,1168.26,3
1096,2026-01-21,kunaiHierro,1011.36,3
1097,2023-06-08,bokenEntrenamiento,41.99,3
1098,2026-01-21,tantoMadera,828.21,7
1099,2026-01-20,kunaiHierro,755.4100000000001,1
1100,2026-01-20,kunaiHierro,755.4100000000001,5
1101,2023-06-04,tantoMadera,709.4,5
1102,2023-07-24,bokenEntrenamiento,1105.78,2
1103,2023-11-19,kunaiHierro,1485.44,6
1104,2026-01-21,kunaiHierro,755.4100000000001,9
1105,2023-08-14,nodachiElite,1446.65,3
1106,2023-10-21,nodachiElite,1006.01,7
1107,2023-10-08,nodachiElite,283.07,8
1108,2023-09-23,tantoMadera,767.69,7
1109,2026-01-21,tantoMadera,388.51,2
1110,2023-10-07,tantoMadera,365.76,8
1111,2026-01-20,bokenEntrenamiento,302.39,10
1112,2023-07-21,shuriken,714.78,5
1113,2023-11-03,katanaAcero,376.29,6
1114,2023-05-20,tantoMadera,254.22,3
1115,2023-04-06,bokenEntrenamiento,1415.56,3
1116,2023-12-12,tantoMadera,882.75,1
1117,2023-04-19,kunaiHierro,1284.18,3
1118,2023-09-05,shuriken,844.1,5
1119,2023-05-16,tantoMadera,1092.39,7
1120,2023-01-18,kunaiHierro,755.4100000000001,5
1121,2023-03-16,nodachiElite,1317.79,3
1122,2026-01-20,nodachiElite,512.6,9
1123,2023-06-01,tantoMadera,973.93,8
1124,2023-03-02,nodachiElite,214.03,5
1125,2023-07-22,kunaiHierro,758.55,6
1126,2023-03-16,shuriken,655.05,2
1127,2023-10-25,bokenEntrenamiento,885.56,7
1128,2023-05-18,bokenEntrenamiento,609.5,1
1129,2023-10-28,bokenEntrenamiento,236.62,5
1130,2023-04-02,bokenEntrenamiento,1498.99,1
1131,2023-07-17,shuriken,1176.64,8
1132,2023-07-17,nodachiElite,649.01,7
1133,2026-01-21,nodachiElite,307.28,9
1134,2026-01-20,tantoMadera,707.88,4
1135,2023-02-24,nodachiElite,797.5,5
1136,2023-01-24,nodachiElite,755.4100000000001,4
1137,2023-08-22,kunaiHierro,1273.78,5
1138,2023-08-01,nodachiElite,161.07,1
1139,2023-02-19,kunaiHierro,1436.88,4
1140,2023-11-26,bokenEntrenamiento,755.4100000000001,3
1141,2023-09-12,shuriken,316.28,3
1142,2023-10-19,tantoMadera,703.58,2
1143,2023-04-22,katanaAcero,1141.71,4
1144,2023-03-29,katanaAcero,755.4100000000001,6
1145,2023-03-07,bokenEntrenamiento,1262.93,6
1146,2026-01-20,bokenEntrenamiento,877.84,10
1147,2023-02-11,nodachiElite,235.97,6
1148,2026-01-20,kunaiHierro,168.79,5
1149,2023-02-04,nodachiElite,332.16,3
1150,2026-01-20,bokenEntrenamiento,755.4100000000001,9
1151,2023-03-12,kunaiHierro,474.79,9
1152,2023-10-13,katanaAcero,508.07,4
1154,2023-08-30,bokenEntrenamiento,1327.09,3
1155,2023-05-29,nodachiElite,1415.4,1
1156,2023-09-08,kunaiHierro,1079.08,8
1157,2026-01-21,kunaiHierro,1166.36,10
1158,2023-06-11,nodachiElite,658.6,2
1159,2023-12-10,kunaiHierro,473.42,6
1160,2023-02-11,tantoMadera,1240.05,9
1161,2023-04-10,katanaAcero,117.78,10
1162,2023-05-13,bokenEntrenamiento,32.87,9
1163,2026-01-20,tantoMadera,782.25,2
1164,2023-02-02,katanaAcero,696.47,8
1165,2026-01-20,shuriken,783.68,1
1166,2023-07-11,nodachiElite,755.4100000000001,4
1167,2026-01-21,kunaiHierro,1090.09,9
1168,2023-11-27,nodachiElite,590.87,9
1169,2023-10-08,nodachiElite,1320.79,4
1170,2023-04-29,bokenEntrenamiento,1160.39,8
1171,2023-03-01,tantoMadera,1003.35,5
1172,2023-10-24,nodachiElite,755.4100000000001,6
1173,2026-01-21,katanaAcero,755.4100000000001,8
1174,2026-01-20,kunaiHierro,657.68,6
1175,2023-01-27,katanaAcero,30.66,4
1176,2026-01-21,nodachiElite,724.29,9
1177,2023-08-28,bokenEntrenamiento,772.75,2
1178,2023-05-27,kunaiHierro,360.74,1
1179,2023-03-24,shuriken,720.82,6
1180,2023-02-26,katanaAcero,838.44,7
1181,2026-01-21,shuriken,1221.12,1
1182,2023-06-10,tantoMadera,968.92,6
1183,2023-01-20,bokenEntrenamiento,415.69,9
1184,2023-02-24,bokenEntrenamiento,850.95,7
1185,2023-11-02,bokenEntrenamiento,115.13,5
1186,2023-10-11,kunaiHierro,279.81,5
1187,2023-12-08,kunaiHierro,1338.53,7
1188,2026-01-20,bokenEntrenamiento,1123.36,1
1189,2023-02-09,shuriken,1458.58,2
1190,2023-12-28,tantoMadera,315.02,7
1191,2026-01-20,bokenEntrenamiento,1266.64,3
